Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Louise Haigh,https://x.com/LouHaigh,LouHaigh,False,2023-01-20 15:20:05+00:00,False,The UK has an amazing automotive sector and we could be world-leading in electric vehicles but we heard loud and clear that the government’s total lack of ambition and investment in the supply chain is a huge risk to the future of the automotive industry in this country.,1616455529949286400,1,6,12,1795,0,,True,LouHaigh,https://x.com/LouHaigh,,LouHaigh,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Bruce Friedrich 🔸,https://x.com/BruceGFriedrich,BruceGFriedrich,True,2023-01-20 14:26:50+00:00,False,"tl/dr: 1) the theory of change has not been tried; this is like abandoning solar in 1986 or electric vehicles in 2003; 2) there is not an option that has a higher likelihood of success. If we abandon alt proteins, we will not meet climate targets (w/all that entails) + more. 2/n",1616442132080001032,2,6,108,8944,1,,True,BruceGFriedrich,https://x.com/BruceGFriedrich,,BruceGFriedrich,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Fields BMW,https://x.com/fieldsbmw,fieldsbmw,False,2023-01-20 17:38:55+00:00,False,"In this video from BMW USA, learn How to Use the BMW Flexible Fast Charger. The BMW Flexible Fast Charger is designed to charge all 2022+ BMW electric vehicles quickly and reliably. https://t.co/wnhOV0AWTM | #FieldsBMW #BMW",1616490469969494029,0,0,0,19,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 16:49:21+00:00,False,Engwe Engine Pro review: A value full-suspension e-bike with a weird name https://t.co/5L5kpo6TUW https://t.co/MokTFN0qr6,1616477993513414657,0,0,0,130,0,https://pbs.twimg.com/media/Fm7iKmAaYAEIsTC.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Ali Zaidi,https://x.com/alizaidi46,alizaidi46,False,2023-01-20 17:20:20+00:00,False,".@POTUS hit the accelerator on electric vehicles -- positioning America as a global leader.

Speeding up auto innovation; 
Unlocking savings for our consumers;
Boosting U.S. manufacturing capacity; and 
Creating good-paying jobs all across the country.
https://t.co/52C4oa4DCb",1616485794683944960,6,7,30,2243,0,,True,alizaidi46,https://x.com/alizaidi46,President Biden,alizaidi46,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 18:49:17+00:00,False,"Sun Joe’s 1,500 PSI electric pressure washer falls to new low of $85 in New Green Deals https://t.co/BMcrQZcfa2 https://t.co/4iKAjbDz4c",1616508176320585729,0,0,0,151,0,https://pbs.twimg.com/media/Fm79neDagAEglGR.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 23:49:17+00:00,False,Nucor debuts ‘world’s most sustainable steel’ for US offshore wind industry https://t.co/GtBDlbxbDX https://t.co/5lOQJ7PyRi,1616583676472725504,0,0,0,172,0,https://pbs.twimg.com/media/Fm9CSLGaEAI4zrs.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",GermainMotorCompany,https://x.com/germainCARS,germainCARS,False,2023-01-20 15:26:31+00:00,False,"With more and more drivers craving the efficiency, exhilaration, and environmental benefits that come from owning electric vehicles – reliability is another topic of interest for a potential EV buyer. More info here ➡️ https://t.co/pw86BwXe2A https://t.co/o0bkVa79cL",1616457150724820992,0,0,0,44,0,https://pbs.twimg.com/media/Fm7PMfaXEAMun7F.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Cheryl Robinson,https://x.com/CherylR09307747,CherylR09307747,True,2023-01-20 11:51:48+00:00,False,"“Here we are in 2023. EVs have been subsidized, generously, for many years now. New gas cars will be illegal in some jurisdictions in just seven years, in this country in just 12. And the global stock of electric vehicles is only two per cent?”Yet rhetoric is EV booming?",1616403113942093829,0,5,12,236,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Rich Corbett  🇺🇸,https://x.com/RichC,RichC,True,2023-01-20 15:11:08+00:00,False,"Keep your eyes open when buying that new EV .. which are being pushed just like the COVID vaccines. 😉 

The Hidden COSTS of Electric Vehicles You Didn't Know About @laurenfix @YouTube #automotive  https://t.co/QSvUabvinO",1616453277729652737,0,0,1,30,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Nemesis - Lucid,https://x.com/Nemesis_Lucid,Nemesis_Lucid,False,2023-01-20 19:48:37+00:00,False,"Both companies are focused on developing high-performance, high-efficiency EVs with advanced features, but tesla makes low end cars not luxury, while Lucid Motors is focusing on developing luxury electric vehicles. $LCID $TSLA price drop by tesla shouldn't be",1616523107577069572,2,0,11,1154,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Green Party for US Congress 2026🌻🍍,https://x.com/Sarah_H115,Sarah_H115,False,2023-01-20 23:13:20+00:00,False,Bike lanes are a better solution to global warming than electric vehicles.,1616574626292809728,0,0,0,15,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 15:32:51+00:00,False,"Hertz, V2G, 40 US EVs And The Dakar Rally: Top EV News Jan 20, 2023 https://t.co/XQETtNxJlR https://t.co/sEUKAYR6Zu",1616458742958067717,0,0,0,125,0,https://pbs.twimg.com/media/Fm7QqIgacAADU-Z.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 15:32:56+00:00,False,BMW Group Doubled All-Electric Car Sales In Q4 And In 2022 https://t.co/XylHuJpHpK https://t.co/24Eue9gmNt,1616458765284560899,0,0,0,136,0,https://pbs.twimg.com/media/Fm7QrMVaMAAbnzi.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Rate It Green,https://x.com/rateitgreen,rateitgreen,False,2023-01-20 16:15:06+00:00,False,"Free Webinar: Electric Vehicles 101, January 31, 12pm ET: https://t.co/C7VdiMNJsj @GEConsumers #EVs #electricvehicles #vehicles #cars #pollition #emissions #GHGs #electrification #energy #energyefficiency #transportation #savings #incentives #climatechange #sustainability #free https://t.co/b3Lh7Y7lKB",1616469375493496834,0,0,0,16,0,https://pbs.twimg.com/media/Fm7aVIPXwAAgUY-.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 16:33:09+00:00,False,Ioneer in final permitting stage of its Lithium-Boron project in Nevada https://t.co/SpRG9jZzVI https://t.co/LjyUsZIVQm,1616473919640457216,0,0,0,148,0,https://pbs.twimg.com/media/Fm7edkKaYAAOF2g.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 16:33:06+00:00,False,Ultium Cells to expand battery production by 40 percent in Tennessee plant https://t.co/z78K0Z6MKA https://t.co/8DxWKK1Jbh,1616473906487132161,0,0,0,139,0,https://pbs.twimg.com/media/Fm7ecpAagAYYuwp.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 16:33:14+00:00,False,New Fyler receives order from Winnipeg Transit for up to 166 zero-emission buses https://t.co/9a9r7v0ZyM https://t.co/yUkPvJmc6q,1616473939223662592,0,0,0,148,0,https://pbs.twimg.com/media/Fm7eekYacAAb2pe.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 22:49:17+00:00,False,GM and LG partnership crumbles; will another battery maker save the next US plant? https://t.co/YcRffqGTPm https://t.co/uofNRUXfpl,1616568573811621891,0,0,0,168,0,https://pbs.twimg.com/media/Fm80jIYaAAYAgTk.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",GTOkie,https://x.com/GTOKLAHOMA,GTOKLAHOMA,False,2023-01-20 17:35:32+00:00,False,"Great article on the chimeric promises the government and the left are making about electric vehicles.

The False Promise of Electric Cars - National Review https://t.co/Suz5pAqwKS",1616489617317822478,1,1,4,196,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",,https://x.com/GTOKLAHOMA,,,,False,,,,0,0,0,0,,False,,,,,
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",J. L. Villarino,https://x.com/VillarinoJl,VillarinoJl,False,2023-01-20 18:39:29+00:00,False,NTSB shares concerns about heavy electric vehicles like the Hummer EV https://t.co/SK0OZyQpT0 #attractionlaw #nolimits #lifestyle #fitnessmotivation#fitness #gym  #workout #goals  #classiccars  #supercars #lovecars  @miamiauctionexpress @pompeyamotorsusa  @miamiexpressok #New ... https://t.co/ARV8h5QEsv,1616505709713100830,0,0,0,140,0,https://pbs.twimg.com/media/Fm77X-2XEA4HVoo.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 16:49:19+00:00,False,This slide-in camper designed for electric trucks will be a must-have for your next adventure https://t.co/fQlQUirxWi https://t.co/GDyctRmSY7,1616477985133170695,0,0,0,127,0,https://pbs.twimg.com/media/Fm7iKG9aAAQY6Yb.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 20:49:22+00:00,False,"Aptera debuts Launch Edition solar EV, but start of production will take some time… and money https://t.co/MYwdKre57f https://t.co/dXINSzKBfv",1616538397425938432,0,0,0,188,0,https://pbs.twimg.com/media/Fm8ZGoNaUAEB0Cv.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Mississippi Statewatch,https://x.com/MSStatewatch,MSStatewatch,False,2023-01-20 17:07:53+00:00,False,Lawmakers look to ban direct sale of electric vehicles in Mississippi - https://t.co/OrMZcvueAx,1616482657969532929,1,2,3,523,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",C. Francis 🪓the tax,https://x.com/cfhoogz,cfhoogz,False,2023-01-20 06:39:13+00:00,False,"Just to give a little balance …..Wait, what? Wyoming lawmakers push to ban all electric vehicles by 2035, via @FinancialPost https://t.co/DZQXU87y0Q",1616324448562614275,0,1,3,39,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Rajasthan Renewable Energy Corporation Limited,https://x.com/RRECL_official,RRECL_official,False,2023-01-20 14:01:44+00:00,False,"Making the switch to electric vehicles is a great way to improve our sustainability efforts. 🌳

It's better for the environment, and it can be more cost-effective in the long run.✅

@mnreindia https://t.co/O67GfOUrEG",1616435814497669122,1,1,1,259,0,https://pbs.twimg.com/media/Fm67zDAaUAM2t4-.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",David Peters,https://x.com/msgdavidpeters,msgdavidpeters,False,2023-01-20 23:35:12+00:00,False,"USArmy: .@POMgarrison is heading in the right direction to build the #Army2030, and recently installed three solar-powered chargers for electric vehicles on post. ⚡ 
Read more ➡️ https://t.co/TBFD8Cd85E https://t.co/ZZErtnAfbi",1616580130008174594,0,0,0,22,0,https://pbs.twimg.com/media/Fm84JvgXgAAnNlx.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Mr Electric-cornwall,https://x.com/MrElectriccornw,MrElectriccornw,False,2023-01-20 12:36:02+00:00,False,"Government subsidies have done their job at encouraging the take-up of electric vehicles.
But it is now time for these cars and vans to stand on their own four wheels.
There are still grants available for EV chargers, so call @MrElectriccornw for a quote.
https://t.co/fIrocUWYpg https://t.co/nkxMgTRNXP",1616414247235342336,0,0,0,20,0,https://pbs.twimg.com/media/Fm6oMH1XgAAg25I.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Smartcitymx,https://x.com/SmartCitym_x,SmartCitym_x,False,2023-01-20 16:02:33+00:00,False,Electric vehicles near ‘tipping point’ in 2023 https://t.co/CIK4HlL0VE https://t.co/VGgcHneHvH,1616466219712008192,0,0,0,51,0,https://pbs.twimg.com/media/Fm7XdddaEAAHq05.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 15:32:43+00:00,False,"Report: Tesla ""Uses Its Profits As A Weapon"" https://t.co/2pe69SVqJ1 https://t.co/VW8PAgHS2O",1616458711626809346,0,0,1,121,0,https://pbs.twimg.com/media/Fm7QoMmacAQYgbj.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",QMCQuantumMinerals,https://x.com/QuantumMinerals,QuantumMinerals,False,2023-01-20 20:35:54+00:00,False,"Why is GM investing nearly $1B in V-8 engines when it’s ‘all in’ on electric vehicles?
#QMC.V $QMCQF $3LQ:SG  #LITHIUM #EV #globaldemand #energy 
https://t.co/mObPTW1btb
Source: https://t.co/WuthwmA6SP by Peter Johnson https://t.co/xKGIb6YlIa",1616535006607802382,0,0,0,58,0,https://pbs.twimg.com/media/Fm8WBdIXgAY80pQ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 15:32:47+00:00,False,Check Out Tesla's New Energy App Feature On Mobile https://t.co/KHVofnPLbY https://t.co/NV9BSwum3L,1616458727334490112,0,0,0,132,0,https://pbs.twimg.com/media/Fm7QpPNaAAEss6_.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 13:32:50+00:00,False,Ride1Up Debuts The Revv1 Class 2 Moped-Style Electric Bike https://t.co/68FfbYrH6H https://t.co/apSIt7vvWQ,1616428538827264007,0,0,0,192,0,https://pbs.twimg.com/media/Fm61L_ZagAMUFRC.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-21 since:2023-01-20&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-20 13:32:54+00:00,False,Prior Design Previews VW ID. Buzz Tuning Pack With White Wheels https://t.co/VPDJbQkdfK https://t.co/WpsiuErfoW,1616428556283940864,0,0,1,166,0,https://pbs.twimg.com/media/Fm61NBaacAADaAd.jpg,False,,,,,en
