,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Manual_Testing_Labels
2244,2023-01-23 10:11:54+00:00,2023-01-23,Electric vehicles can help your wallet in a way that a conventional automobile can't. Going electric is a proven way to save you money without compromising on anything. It's a lifetime investment. https://t.co/HUBwg534iE,nan,nan
2245,,,,nan,nan
2246,2023-01-23 18:28:01+00:00,2023-01-23,"This is what “leading” the EV Revolution looks like 🤣. This is the type of competition $TSLA is dealing with ..

Why is GM investing nearly $1B in V-8 engines when it's 'all in' on electric vehicles? - Electrek https://t.co/ejzzBo5HSU",nan,nan
2247,2023-01-23 22:08:54+00:00,2023-01-23,"How many new electric vehicles will be registered worldwide, in the calendar year 2023? https://t.co/5gXPtInfAa, also findable on https://t.co/vdmzU0K1YJ https://t.co/GrOgWgT7QD",nan,nan
2248,2023-01-23 15:53:28+00:00,2023-01-23,"Netherlands, Belgium, Denmark, and Luxembourg Urge EU to Set Date for Zero Carbon Emissions in New Trucks and Buses - https://t.co/zQZaeWQt0M https://t.co/jfxuALs3m3",nan,nan
2249,2023-01-23 13:20:12+00:00,2023-01-23,.@GpJoule to Order 100 #NikolaTre #FuelCell Electric Vehicles - Thirty of the initial 100 Nikola Tre FCEVs are expected to be delivered to GP JOULE within 2024 - https://t.co/S29MiqGDgD #HydrogenNow #HydrogenEconomy #HydrogenNews #H2 #CleanHydrogen #Decarbonise #CleanEnergy https://t.co/wokrsdAYUX,nan,nan
2250,2023-01-23 12:19:19+00:00,2023-01-23,Can Low Speed Electric Vehicles Spark The EV Revolution In Africa? Part 2: Funky Electric’s FE1 https://t.co/Thj0DOjice https://t.co/TpCXaNbdD3,nan,nan
2251,2023-01-23 16:17:48+00:00,2023-01-23,😳 Despite the world transitioning to Electric vehicles… General Motors announced they’re investing $854 million in 4 factories to build a new generation V8 engine! https://t.co/fEv4ctBAXX,nan,nan
2252,2023-01-23 14:33:09+00:00,2023-01-23,"Ford emphasizes economic performance and job creation. He says his government’s plans start with economic property. He cites auto sector growth and investment, and speaks to Ontario’s potential to manufacture electric vehicles and the parts they need, using cleaner energy. https://t.co/ibN4HzLBp5",nan,nan
2253,2023-01-23 21:08:42+00:00,2023-01-23,"Amogy Successfully Tests Ammonia-Powered, Zero-Emission Semi Truck in New York - https://t.co/ZSTzqYNc9c https://t.co/hXYfDE3iC9",nan,nan
2254,2023-01-23 12:07:36+00:00,2023-01-23,Can Low Speed Electric Vehicles Spark The EV Revolution In Africa? Part 2: Funky Electric’s FE1 https://t.co/q9aqCR4yJK https://t.co/IzXDkK129Z,nan,nan
2255,2023-01-23 16:01:11+00:00,2023-01-23,"Did you know that on average, a dealership uses 𝟏𝟖% more energy than a typical office building? 
This, plus the rise in demand for electric vehicles, means that more and more car dealerships are making the switch to solar.
Read more about it: https://t.co/EbYLEsFDZm https://t.co/zsfcnhFRo8",nan,nan
2256,2023-01-23 08:00:33+00:00,2023-01-23,"We welcome you to visit https://t.co/GCH1cV8Mug and see what we've got in store.

#betheONE #onemoto #electricvehicle #electric #electricvehicles #zeroemissions #emobility #electricmobility #scooter #motorcycles #goelectric #electricmotorcycle #ebike #mobility #electa #byka https://t.co/GtKrwp029H",nan,nan
2257,2023-01-23 16:01:26+00:00,2023-01-23,"Toronto, Ontario – The Canadian government pledges to build more electric vehicles (EVs) and the necessary chargers, a European autonomous vehicle (AV) company expands into Canada and local AV innovators and Canada-based Waabi receives investment from

https://t.co/NX9kVWyPcL https://t.co/WIqWbk4tx5",nan,nan
2258,2023-01-23 14:52:53+00:00,2023-01-23,DAF Expands Production Capabilities with New Electric Truck Assembly Factory in Eindhoven - https://t.co/s1Pu6IcokX https://t.co/UMNufZHmi4,nan,nan
2259,2023-01-23 15:53:15+00:00,2023-01-23,"Gas prices will apparently hit $2.65/L this summer in Vancouver 

Because, of ""refinery maintenance"" and of course ""higher demand""
So... At what point will gas prices reflect the shrinking demand due to the exponential growth of electric vehicles?",nan,nan
2260,2023-01-23 19:52:13+00:00,2023-01-23,"E-mobility: The dynamics of electric vehicles in #Greece is increasing 
🔗https://t.co/vIZTNKdtTp ⁦@otgr_official⁩ 🚙 https://t.co/oapDgNG0zM",nan,nan
2261,2023-01-23 18:34:19+00:00,2023-01-23,Electreon to deploy public wireless EV charging road in Germany https://t.co/cLSHLko7ND https://t.co/o6JLYjBmiC,nan,nan
2262,2023-01-23 17:45:21+00:00,2023-01-23,"This IPOL study clearly shows the employment challenge particulary in automotive regions. High employment can only be achieved if the EU becomes a net exporter of electric vehicles and maintains local production of batteries!
https://t.co/UhTwqjLnnV https://t.co/mVexazIFoz",nan,nan
2263,2023-01-23 20:38:03+00:00,2023-01-23,Are electric vehicles causing a new type of road rage? https://t.co/NyychAyjGp https://t.co/Ro5M7gSR6T,nan,nan
2264,2023-01-23 18:03:26+00:00,2023-01-23,"New week, same reminder that @ToyotaMotorCorp refuses to commit to 100% electric vehicles by 2035, which would save countless lives and protect our Sacred Earth🌎Toyota, the time for EVs is now! #DCAutoShow https://t.co/aLJ18AGFgw",nan,nan
2265,2023-01-23 22:35:37+00:00,2023-01-23,Electric vehicles need to be banned,nan,nan
2266,2023-01-23 14:47:07+00:00,2023-01-23,"For decades, Michigan has been underfunding necessary fixes for our roads, and with the rise of electric vehicles, the revenues necessary for road projects collected at the gas pump will continue to decline. #FixMIState

Read more: https://t.co/kLRGxUyX4C https://t.co/PLqOMTm9Uv",nan,nan
2267,2023-01-23 07:45:01+00:00,2023-01-23,"The rising cost of living and the ongoing climate crisis has led to a surge in demand for electric vehicles 🚗

How can #battery suppliers keep themselves ahead of the curve and manage production levels effectively?

Find out here: https://t.co/cNaWo250qq #EVs https://t.co/GfhaIhn27w",nan,nan
2268,2023-01-23 17:20:04+00:00,2023-01-23,"Futuristic, comfortable and convenient. The Volkswagen ID.3 is an #electriccar designed for all. View our full range of EVs: https://t.co/etB3KrdLgQ 
#EVision #volkswagenelectric #hireacar https://t.co/eYfjGCKEGf",nan,nan
2269,2023-01-23 20:30:06+00:00,2023-01-23,"Free Webinar: Electric Vehicles 101, January 31, 12pm ET: https://t.co/4Mpvp59y80 @GEConsumers #EVs #electricvehicles #vehicles #cars #pollition #emissions #GHGs #electrification #energy #sustainability #energyefficiency #transportation #savings #incentives #climatechange #free https://t.co/VMdnOBKagr",nan,nan
2270,2023-01-23 16:35:55+00:00,2023-01-23,"Partnered with Electric Conversion Experts, EMOSS, the e-One is the result of a joint initiative to convert existing diesel-powered vehicles into zero-noise, zero-emission electric vehicles💙

Check out one of our blogs on Electric Conversions here 👉 https://t.co/4qi8obl6c6 https://t.co/LLWan7RRjY",nan,nan
2271,2023-01-23 23:05:04+00:00,2023-01-23,"Electric vehicles have a reputation as zero emission vehicles. But when rubber meets road, the extra weight of EV batteries accelerate the release of microplastics, which have devastating environmental consequences. https://t.co/7D6dhuBRDd",nan,nan
2272,2023-01-23 23:08:08+00:00,2023-01-23,Electric vehicles don’t pass shipping line safety assessment: ‘We will never compromise’ https://t.co/VtSoKKR6H3,nan,nan
2273,2023-01-23 16:02:13+00:00,2023-01-23,"Don't miss AIM's Tim O'Neill as he participates in the GlobalSMT live panel discussion about #Electric #Vehicles tomorrow at the #APEX EXPO – What is the roadmap for sustainable, #environmentally-friendly cars? Learn more here: https://t.co/ARcnr4R8Gj @IPCassociation @globalsmt https://t.co/cBke65QOYx",nan,nan
2274,2023-01-23 17:53:11+00:00,2023-01-23,"Fires caused by lithium-ion  batteries found on e-bikes have been on the rise. But the vehicles are essential for many New Yorkers. 

To help, @THECITYNY created a guide on the best practices to maintain your electric vehicles. 

Download it here: https://t.co/Hfpkk16gJi https://t.co/iKBosX6p2C",nan,nan
2275,2023-01-23 21:45:07+00:00,2023-01-23,Electric Vehicles Broke Sales Records in 2022 https://t.co/ZEuprhc7eA #entrepreneur #business https://t.co/K1EX8oBbjh,nan,nan
2276,2023-01-23 20:56:05+00:00,2023-01-23,"VIA Quicktake: Ford plans to cut about 3,200 jobs across Europe, following workforce reductions in the US as the automaker slashes costs in a shift toward electric vehicles https://t.co/Dothel1Qel https://t.co/0mpnIFEntE",nan,nan
2277,2023-01-23 23:32:43+00:00,2023-01-23,"https://t.co/7pr4wrcadX

A special TechnoFile rant.

Everyone knows that electric vehicles are a wonderful panacea and that anyone who embraces them are forward thinking, wonderful people who only have the best interests of the universe in mind.

Right? https://t.co/rYftlUyijV",nan,nan
2278,2023-01-23 16:13:42+00:00,2023-01-23,"German Energy Co. to Order 100 Nikola Electric Vehicles, Advancing Zero-Emissions Commercial Use
#growthenterprise | #inbusinessphxcom
https://t.co/kJz2IvIcS7 https://t.co/B1CANJaOGk",nan,nan
2279,2023-01-23 22:41:49+00:00,2023-01-23,"Exactly.  Electric vehicles do not solve traffic issues.  However, increasing biking and making it easier and safer will help reduce traffic and improve lifestyle.  People don't bike now because they feel unsafe.  But if you make it safe, they will bike more often.",nan,nan
2280,2023-01-23 15:26:24+00:00,2023-01-23,Floridians already love their electric vehicles. We’re fighting to make it even easier to own an electric car in our state and keep our air clean! #CleanIsRight https://t.co/bPAFyftsfU,nan,nan
2281,2023-01-23 16:00:03+00:00,2023-01-23,"Interested in learning more about electric vehicles and how they can benefit you and the environment?

We'll be at the @BrookfieldPL TONIGHT to discuss the basics of electric vehicles. 

Register now: https://t.co/dGPNAObVoq https://t.co/JJhQKMS1Hm",nan,nan
2282,2023-01-23 20:00:57+00:00,2023-01-23,"UCOR fleet manager Caleb Baird reports on our fleet of over 200 vehicles and is involved with our transition to electric vehicles. Caleb credits the team-first mentality of his entire group as the key to success.

https://t.co/NEb0ofEKmk",nan,nan
2283,2023-01-23 15:22:46+00:00,2023-01-23,"Republican states want to ban electric vehicles now.

It was never about ""letting the market decide."" They want to kill the planet because that's what will keep the donor dollars coming in #ClimateEmergency",nan,nan
2284,2023-01-23 19:20:00+00:00,2023-01-23,"The Mobility Opportunities Fund will provide stipends that help limited-income residents of North Lawndale purchase conventional bikes, e-bikes, e-cargo bikes and electric vehicles. #BlackVoicesWTTW

https://t.co/wyoVcQ0AMK",nan,nan
2285,2023-01-23 23:56:50+00:00,2023-01-23,Wyoming is trying to outlaw electric vehicles. 🙄🤬🙃,nan,nan
2286,2023-01-23 15:00:02+00:00,2023-01-23,"China is expected to continue its lead in #EV sales volumes in the long term out of the three regions (US, China &amp; Europe). 

For more insights from the EY Mobility Lens Forecaster read here: https://t.co/zJb7R3w39g  
#FutureOfMobility #ElectricVehiles #Sustainability https://t.co/tNlsV055fl",nan,nan
2287,2023-01-23 22:02:58+00:00,2023-01-23,"Have you seen our new charging stations for Electric Vehicles? 
As a part of the Biggar Revitalization Project, four charging stations have been installed downtown for public use. 
Thank you as well to Eco-West Canada for the Zero Emission Vehicle Infrastructure Program Grant. https://t.co/zBByyP4p3N",nan,nan
2288,2023-01-23 20:14:04+00:00,2023-01-23,"Hertz is teaming up with the city of Denver — and soon, it hopes, with other cities — to build out its charging infrastructure to support the ongoing transition to electric vehicles.

See more: https://t.co/idrvmZqx9u. https://t.co/zDnSYaq949",nan,nan
2289,2023-01-23 17:50:28+00:00,2023-01-23,Volvo set to release its smallest and cheapest electric vehicle this summer https://t.co/D212u9cUWe https://t.co/AXZp3rsRgd,nan,nan
2290,2023-01-23 14:01:29+00:00,2023-01-23,SK On Partners with Urbix to Develop Anode Materials for Batteries in the US. - https://t.co/qo137XgSgn https://t.co/wlr9VLWnfm,nan,nan
2291,2023-01-23 14:29:57+00:00,2023-01-23,Hyundai Motor's Singapore Plant to Begin Production of Electric Ioniq 5 in H1 - https://t.co/5YnG5Ci4IQ https://t.co/A5g8LoQ1gq,nan,nan
2292,2023-01-23 16:26:36+00:00,2023-01-23,"California Bans Operation of Pre-2010 Engines Diesel Trucks Weighing Over 14,000 Pounds - https://t.co/tkV0ZFjv8L https://t.co/kxpovF42cP",nan,nan
2293,2023-01-23 14:38:11+00:00,2023-01-23,24M Selected for $3.2 Million Federal Funding from ARPA-E to Develop More Efficient EV Batteries - https://t.co/Hoqn9Rv2xc https://t.co/mrjWfu5BUW,nan,nan
2294,2023-01-23 14:58:27+00:00,2023-01-23,Honda and GS Yuasa Announce Partnership for High-Capacity Lithium-Ion Battery Production - https://t.co/z6lI3DtWY2 https://t.co/jztepIPyWh,nan,nan
2295,2023-01-23 13:29:30+00:00,2023-01-23,"North Carolina has accelerated past the 50,000 mark for electric vehicle registrations, but EV saturation in the Triad continues to lag behind the state as a whole.
https://t.co/M9UUM7LPAx",nan,nan
2296,2023-01-23 19:32:11+00:00,2023-01-23,"Lightyear, a leader in solar electric vehicles, has announced that it is suspending production of its Lightyear 0 sedan. https://t.co/Uyqbqq18ng by @WilliamWritin",nan,nan
2297,2023-01-23 17:36:19+00:00,2023-01-23,What's New With Electric Vehicles for 2023? | https://t.co/nAWFIJ1hnS https://t.co/nZoGYYN91p,nan,nan
2298,2023-01-23 16:42:48+00:00,2023-01-23,"Auto supplier ZF Friedrichshafen AG and Wolfspeed Inc. plan to build a $3 billion wafer factory in Germany’s Saarland to make chips for electric vehicles and other applications, a boon for a region dependent on combustion-engine components, https://t.co/t29khgZYXy",nan,nan
2299,2023-01-23 22:50:32+00:00,2023-01-23,"Tritium to deliver 10,000 EV DC fast chargers to the UK by 2030 https://t.co/MI42q8uF4M https://t.co/7HxevQNZ2D",nan,nan
2300,2023-01-23 23:31:30+00:00,2023-01-23,"Can Low Speed Electric Vehicles Spark The EV Revolution In Africa? Part 2: Funky Electric’s FE1

https://t.co/jj9LqoW7rB",nan,nan
2301,2023-01-23 08:59:55+00:00,2023-01-23,"They are getting better. But there are too many reasons people can't get one. Mostly they can't charge them at home 
The Real Reason It Is Hard To Recommend Buying Electric Vehicles In 2023 https://t.co/Mjo5wyvxT5",nan,nan
2302,2023-01-23 12:17:29+00:00,2023-01-23,"100 of the first Nikola Tre FCEVs produced in Ulm, Germany will go to GP JOULE, a system provider for integrated energy solutions based in Reussenkoege. Read more about our new Nikola partner here. https://t.co/gJtRzMF533",nan,nan
2303,2023-01-23 09:59:22+00:00,2023-01-23,Electric vehicles banned from Norwegian ferry and shipping line @havilakystruten due to fire risk.  https://t.co/4LhedXOnAr,nan,nan
2304,2023-01-23 20:50:27+00:00,2023-01-23,Porsche to design 3D-printed battery gigafactories for Sakuu https://t.co/86L2ZPQDBi https://t.co/lEp59Ca7em,nan,nan
2305,2023-01-23 20:35:02+00:00,2023-01-23,Bill that targets sale of electric vehicles making its way through Mississippi legislature  https://t.co/hxTNwetK32,nan,nan
2306,2023-01-23 12:03:11+00:00,2023-01-23,"Evolve-23 International Conference and Expo On Electric Vehicles &amp; Alternative Fuels @IOCL_KERALA @KeralaMvd  @MVDKerala  @ICLEISouthAsia @Rameswar_Teli  @IndianOilcl 
#IndianOilCorporation #Evolve2023 #sustainableenvironment #greenenergy  #ElectricVehicles #SanjibKumarBehera https://t.co/xtFm0o1bhQ",nan,nan
