,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Is_Training,Manual_Testing_Labels,Is_Testing
2268,2020-02-14 07:00:50+00:00,2020-02-14,Happy Valentine's day! Today we share out love with electric vehicles ❤️ #valentinesday #loveEVs https://t.co/lq9UN9sq7o,Positive,0,nan,0
2269,2020-02-14 16:19:56+00:00,2020-02-14,Who's charging up their electric vehicles before date night this evening? 🔌🔋 Happy Valentine's Day to all of our followers 😍❤ #ValentinesDay https://t.co/xldRwg8RG3,nan,0,nan,0
2270,2020-02-14 09:52:06+00:00,2020-02-14,"Considering the developments in the EV market and global zero-emissions targets, are electric vehicles the solution and is the UK ready for it? https://t.co/G9CxKIZDxx #electricvehicles #UKchargingstations #regenerativebraking https://t.co/FdEpTEdFfj",nan,0,nan,0
2271,2020-02-14 02:14:54+00:00,2020-02-14,Dr Chu discusses the long life of CO2 in the atmosphere - what can Science do? Better electric vehicles 🚗 and batteries; perhaps can also get inexpensive solar &amp; thereby decrease use of petroleum #AAASmtg,nan,0,nan,0
2272,2020-02-14 16:16:33+00:00,2020-02-14,"FREE Shuttle service this weekend between #WharfDC and Navy Yard provided by @FlareRides - The electric vehicles are covered and can seat five passengers. Be sure to take a ride and use #FLAREDC 
Full story -- https://t.co/cSINhzPiyU https://t.co/l0I9hLitle",nan,0,nan,0
2273,2020-02-14 12:06:45+00:00,2020-02-14,"One year ago #Romania proposed successfully an additional incentive for registering zero and low emissions vehicles in markets with reduced #ZLEV penetration; today, manufacturers like #Dacia/#Renault, #Volkswagen or #Ford bring forward plans for affordable electric vehicles 1/2 https://t.co/lAKFywjbss",nan,0,nan,0
2274,2020-02-14 21:28:04+00:00,2020-02-14,"Did you know that mile for mile, electric vehicles cost 1/3 to half the cost to “fuel” compared to a gas-powered vehicle? They also reduce air pollution &amp; require less maintenance.

Learn more about EVs, calculate potential savings and view incentives at https://t.co/NPehTfOA6A. https://t.co/eKAt4geVrc",nan,0,nan,0
2275,2020-02-14 05:47:29+00:00,2020-02-14,Charging Infrastructure For Electric Vehicles In India: Policy And Challenges. https://t.co/4dr51Jhp5N #IOT #Data @cyrilamarchand https://t.co/qbPWFwbgfQ,nan,0,nan,0
2276,2020-02-14 16:32:59+00:00,2020-02-14,Powering Electric Vehicles: Fuel-Cells and Big Batteries https://t.co/PBqAoSzBqj #electricvehicles #green https://t.co/aaRQUZbG24,nan,0,nan,0
2277,2020-02-14 09:46:33+00:00,2020-02-14,I’ve made a quick series of help videos across vertical and horizontal channels about where you can charge #electriccars #EV. Starting with the Renault Zoe. #Renaultzoe #allaboutrenaultev #renault #electriccar https://t.co/c9nXnzyRtk,nan,0,nan,0
2278,2020-02-14 13:36:30+00:00,2020-02-14,"The biggest challenge for mass adoption of electric vehicles in India: Price… Electric Vehicles &amp; Purchase Decisions Series* https://t.co/ONZH2k2dYY Awareness, education &amp; info* https://t.co/RJIyO1XyPu Bus &amp; Car Operators Confederation of India #Mobility #Buses #Cars #Tech #ITMS https://t.co/CR5W9dmCeK",nan,0,nan,0
2279,2020-02-14 13:09:02+00:00,2020-02-14,"253,604 #hybrid electric vehicles 🔋 were registered in the 🇪🇺 during the last quarter of 2019, +69.8% compared to 2018 | DISCOVER: https://t.co/iG28MPHSuh https://t.co/XPDBT86gGs",nan,0,nan,0
2280,2020-02-14 21:42:27+00:00,2020-02-14,"1950s...
Remember when we had REAL electric vehicles?
#Tesla https://t.co/796n6TCifh",nan,0,nan,0
2281,2020-02-14 16:50:15+00:00,2020-02-14,A huge shoutout to Emily from @GreenMtnPower for taking the time to meet with our 6th graders to talk about electric vehicles and the positive impact they can have on our environment. Be on the lookout for their podcast episode #climatechangeisntcool #vted @ProctorSchool @grcsuvt https://t.co/byntEP636Q,nan,0,nan,0
2282,2020-02-14 08:02:14+00:00,2020-02-14,"Chargemap is cutting its charging rates for all electric vehicles lovers (now with a working link 😅)
👉https://t.co/PgDYI9oLYO

#ValentinesDay #ElectroMobility #ChargingNetworks https://t.co/N9tiouel1e",nan,0,nan,0
2283,2020-02-14 02:30:05+00:00,2020-02-14,Here’s What Buyers of Electric Vehicles Say About Their Decision https://t.co/sFTvnQzS7P #moneywisdom #electriccars #personalfinance https://t.co/Tq6OBgAQ3s,nan,0,nan,0
2284,2020-02-14 16:30:43+00:00,2020-02-14,"In continuing with FGCU’s commitment to environmental consciousness, FPL has donated 6 electric charging stations to FGCU. These stations can charge two cars simultaneously. Garage 1 and Garage 2 will have 6 spots reserved for electric vehicles. We’ve seen more and more electric https://t.co/JQ79yE3RpT",nan,0,nan,0
2285,2020-02-14 17:20:00+00:00,2020-02-14,The municipality of Istanbul will oversee a transition from horse-drawn carriages to electric vehicles for transportation on the city’s touristic Princes’ Islands. https://t.co/yU9wiNBHLE #Turkey #ElectricVehicle https://t.co/83rkFZhC7S,nan,0,nan,0
2286,2020-02-14 16:58:00+00:00,2020-02-14,Sustainable electric vehicles can now be repaired and reconfigured with just a toolbox thanks to @xytlive! 🚗🛠️ More here: https://t.co/nyN3e1ukvK https://t.co/nNzVA1zahh,nan,0,nan,0
2287,2020-02-14 17:01:00+00:00,2020-02-14,"The UK-based show’s ""Fully Charged LIVE"" event drew standing-room crowds in Austin for its showcase of an array of new electric vehicles – from bicycles to Texas-size pickups. An omen of the state’s automotive future? https://t.co/DUHITYPpnb https://t.co/9ttFtyd5ON",nan,0,nan,0
2288,2020-02-14 04:12:06+00:00,2020-02-14,"Electric Cars -- Then and Now
@SherryBoschert co-founder of @pluginamerica and author of ""Plug-in Hybrids: The Cars That Will Recharge America"" is speaking in Shelton, Washington at noon on February 22 @EV_Enthusiast https://t.co/TBvW8yckOO https://t.co/g3sgTTZNdg",nan,0,nan,0
2289,2020-02-14 17:25:04+00:00,2020-02-14,"FREE Shuttle service this weekend between #WharfDC and Navy Yard provided by @FlareRides - The electric vehicles are covered and can seat five passengers. Be sure to take a ride and use #FLAREDC 
Full story -- https://t.co/cSINhzPiyU https://t.co/2iHvOUjbJT",nan,0,nan,0
2290,2020-02-14 21:35:01+00:00,2020-02-14,Excited to hear @NavdeepSBains today announced NRCan provided $8 million to Hydro One &amp; Ontario Power Generation to build 160 EV fast chargers for electric vehicles across ON with 2 right here in the Sault! https://t.co/Xls9eXXSxg,nan,0,nan,0
2291,2020-02-14 18:21:11+00:00,2020-02-14,"Join us in The Electric Zone at the @MilAutoShow from 6-8 p.m. Feb. 26 for Driving Wisconsin Women Forward, an evening dedicated to women &amp; electric vehicles! The event is free &amp; includes free auto show admission, but registration is required. https://t.co/TwpyVMcLDs https://t.co/WKn5hFoINF",nan,0,nan,0
2292,2020-02-14 06:30:00+00:00,2020-02-14,Breakout Session 1 of Make in India - Manufacturing for the world focuses on Smart Infrastructure and Electric Vehicles @investindia @DIPPGOI @MoHUA_India @DoC_GoI @Guidance_TN future of mobility and adoption of new technologies with best global practices #invest #innovate https://t.co/BfCKvDLS76,nan,0,nan,0
2293,2020-02-14 15:02:30+00:00,2020-02-14,"The use of electric vehicles is growing, in particular with countries banning the sale of new fuel-burning cars... Austria &amp; South Korea (2020), Norway (2025), India, Denmark, Germany, Ireland, Israel, Netherlands (2030), Britain (2035), France &amp; China (2040). #RenewableRides https://t.co/RizfHr3g8k",nan,0,nan,0
2294,2020-02-14 08:49:41+00:00,2020-02-14,"Alke' #electric vehicles with body tarp
➡️ https://t.co/9vBaqvqdgE https://t.co/DKKpcLf0Ve",nan,0,nan,0
2295,2020-02-14 14:01:51+00:00,2020-02-14,"Did you know that #homebuilders are offering prospective house buyers the option to furnish their homes with #EVcharging points, ready for the future of electric vehicles? Futureproof your #housing developments with @RolecEV https://t.co/NfJqINIPjr https://t.co/bh3nqMLQyc",nan,0,nan,0
2296,2020-02-14 14:32:54+00:00,2020-02-14,Consumers take 63 days to make a final decision on a vehicle purchase. This is why it is critical to have electric vehicles available on dealership lots. Most consumers do not have the option of waiting months and months to take ownerships of their new vehicle.,nan,0,nan,0
2297,2020-02-14 11:40:00+00:00,2020-02-14,Sales of electric vehicles plummet in Ontario after rebate cancellation. (The Record) #EV #AutoIndustry https://t.co/rMaBhFthPz https://t.co/UIDkSFYOa8,nan,0,nan,0
2298,2020-02-14 21:33:33+00:00,2020-02-14,The Carmaker Putting Solar Panels on Its Electric Vehicles https://t.co/oJ7Bd1eyY2 https://t.co/nIgU3bwATa,nan,0,nan,0
2299,2020-02-14 09:42:29+00:00,2020-02-14,"There are many reasons to love electric vehicles ❤️ 

#HappyValentinesDay https://t.co/Ozyjhjgh1U",nan,0,nan,0
2300,2020-02-14 11:15:08+00:00,2020-02-14,"Have you heard? The number of registrations of purely #electric vehicles are continuously rising! In order to cut #emissions in the #transport industry, #electromobility is an essential part of the #green energy revolution. 

Find out more: https://t.co/vljAVihgZn https://t.co/o1SJycyUaQ",nan,0,nan,0
2301,2020-02-14 00:04:19+00:00,2020-02-14,"When electric vehicles become ubiquitous, will there be an aftermarket “tuner” market of bolt on faux exhaust pipes, exhaust pipe decals, and “engine sound” noise makers? @elonmusk",nan,0,nan,0
2302,2020-02-14 11:26:08+00:00,2020-02-14,"""Increasing Adoption and Value of Plug-in Electric Vehicles through Utilities""
Article by&gt;&gt; @KarlPopham Interim CIO, Manager of Emerging Technologies &amp; Electric Vehicles @austinenergy
Check Out &gt;&gt;https://t.co/tkj2S6QZCU
#ElectricVehicles #Aumobiletechnology #techvision2020 https://t.co/NhnIpzuEVM",nan,0,nan,0
2303,2020-02-14 17:24:58+00:00,2020-02-14,This month’s look at the latest innovations in the world of electric vehicles! 🔋https://t.co/3UwAyKAVB1 https://t.co/WPD6BBIhQu,nan,0,nan,0
2304,2020-02-14 13:13:03+00:00,2020-02-14,3 Ways California Is Taking a Pro-Equity Approach to Electric Vehicles |  https://t.co/mnMsx934xz,nan,0,nan,0
2305,2020-02-14 23:25:04+00:00,2020-02-14,"Meet one of our Smart Energy Accelerator Startups: Electric Horsemen from Tasmania 🇦🇺
Electric Horsemen designs and builds custom electric vehicles.
Learn more about them in this interview: https://t.co/hOmBfdhVzd
#electricvehicles #evs",nan,0,nan,0
2306,2020-02-14 16:40:04+00:00,2020-02-14,"Did you know that #homebuilders are offering prospective house buyers the option to furnish their homes with #EVcharging points, ready for the future of electric vehicles? Futureproof your #housing developments with @RolecEV https://t.co/j1fGMWDsGB https://t.co/JUplo1ebIa",nan,0,nan,0
2307,2020-02-14 09:28:48+00:00,2020-02-14,"If you think 2035 is too close, remember #iphone was only released in the summer of 2007. Think how much the world has changed since then. #electricvehicles #UKGovernment",nan,0,nan,0
2308,2020-02-14 19:36:10+00:00,2020-02-14,The core leaders @ Ampere Electric Vehicles spent an entire day crafting the Vision and Mission statement! We are determined to disrupt and transform India's mobility through EVs. We have a very determined and experienced team sharing a common dream to make this happen! #teamwork https://t.co/nfmsHYYcTH,nan,0,nan,0
2309,2020-02-14 01:22:12+00:00,2020-02-14,"Yes, electric vehicles really are better than fossil fuel burners https://t.co/8nsOb91v3O, reuse and wash all garbage, #SocialGood https://t.co/x2hvWFF8Cr",nan,0,nan,0
2310,2020-02-14 15:02:35+00:00,2020-02-14,"Super views and a fantastic installation by @sparkx74 📸🔌 Featuring our AutoCharge:EV OpenCharge pedestal, enabling London's Urban Space Management to offer visitors and employees to recharge their electric vehicles 🔋⚡

#EVCharging #WhenInLondon #EVs #TheFutureIsGreen https://t.co/J7w2eH0htS",nan,0,nan,0
2311,2020-02-14 19:23:48+00:00,2020-02-14,"Your periodic reminder that while electric vehicles are necessary to decarbonize the transportation system, they are not sufficient. 

Step 1: Electric vehicle chargers.
Step 2: Real structural reform.
https://t.co/sB54Zd6GOL https://t.co/2t6JhFZqjV",nan,0,nan,0
2312,2020-02-14 15:06:43+00:00,2020-02-14,"Are Electric Vehicles Really Better for the Climate? Yes. Here’s Why
#Climate #Cars #Innovation
https://t.co/2pWc7SZM4d",nan,0,nan,0
2313,2020-02-14 23:41:03+00:00,2020-02-14,"The new coronavirus has emerged as a threat to the industry, since the outbreak could force Chinese rare-earth facilities to shut down. Such an event would impact the global supply chain for electric vehicles and smartphones #rareearth #Lynas #SupplyChain
https://t.co/XX2A07hdt4",nan,0,nan,0
2314,2020-02-14 05:06:22+00:00,2020-02-14,"Assuming that someone is against electric vehicles because they’re short $NIO or $TSLA is just as ignorant, single-minded, and blatantly stupid as assuming that someone is against modern medicine because they’re short on a pharmaceutical company. 

Get a grip, you f*cking loons.",nan,0,nan,0
2315,2020-02-14 23:58:39+00:00,2020-02-14,"Bay Area is the only place where the carpool lane is slower than the rest of the lanes due to so many people carpooling...? No, all the electric vehicles. Not sure this is a complaint, but it’s a fact",nan,0,nan,0
2316,2020-02-14 17:30:00+00:00,2020-02-14,"#FridayFind: The electric vehicle (EV) bill signed by Governor Phil Murphy on January 17 became effective the day it was signed. Anyone who purchased eligible electric vehicles since January 17 are eligible for the rebate.
https://t.co/V9fi6sOgPP https://t.co/ks63rXY0Sa",nan,0,nan,0
2317,2020-02-14 13:21:09+00:00,2020-02-14,Canada’s Shift to Electric Vehicles is Reshaping its Auto Industry by @NGTNews https://t.co/ITG0oXjkaP #logistics https://t.co/84kzdtDVz9,nan,0,nan,0
2318,2020-02-14 14:15:17+00:00,2020-02-14,The Grand Tour of #Switzerland is the world's first road trip for electric vehicles. A dense network with approx. 300 charging stations ensures power over the entire route and consequently guarantees comfortable and clean driving pleasure over 1600 km. https://t.co/VsjO8DhvQM https://t.co/b94NJzTWo2,nan,0,nan,0
2319,2020-02-14 08:06:51+00:00,2020-02-14,"Tesla will recall 3,183 of its imported ModelX cars in China from June 7. A glitch in these electric vehicles' power steering poses a hazard, according to China's State Administration for Market Regulation. The autos under the recall were made from April 15  to Oct. 16, 2016. https://t.co/m6x8TbfztD",nan,0,nan,0
2320,2020-02-14 16:49:59+00:00,2020-02-14,"In today's news: Fewer electric vehicles sold at this year's car festival, a fatal work accident in Gadderscheier, a car accident on the N12, info on the Adapto service, and a call for witnesses following a robbery. https://t.co/Qx1ROLnJTH",nan,0,nan,0
2321,2020-02-14 20:30:03+00:00,2020-02-14,The Carmaker Putting Solar Panels on Its Electric Vehicles https://t.co/ODI8pGB5RA https://t.co/NWMMZeLpuC,nan,0,nan,0
2322,2020-02-14 10:45:09+00:00,2020-02-14,"Corporate demand for #EVs is on the up! During the #climatedecade, #EV100 members will switch more than 340,000 vehicles to electric and 2.3 million leasing company vehicles to net zero. Read the new report from @ClimateGroup https://t.co/Uk9D5NGZqY https://t.co/f59NaU0Ray",nan,0,nan,0
2323,2020-02-14 18:50:04+00:00,2020-02-14,"Demand for electric vehicles will require substantial increases in mined minerals over the next 30 years - many of which can be found right here in our own backyard, where we can mine it responsibly: https://t.co/4ubwanjLdV https://t.co/RIs0X6Zn0A",nan,0,nan,0
2324,2020-02-14 10:15:09+00:00,2020-02-14,"We secured fantastic pieces last week in @thisismoney @Independent @Daily_Express @CityAM for our Entrepreneur &amp; Business client @OctopusEV 

Great to hear from Octopus Electric Vehicles’ CEO @fi_saunders on how employers, government and drivers are ushering in the electric age. https://t.co/sc65NRS79W",nan,0,nan,0
